geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US08059009852,"Census Tract 98.52, Jefferson, CO",4503,650,4254,644,4032,640,60,72,6,15,88,65,10,17,0,12,58,45,0,12,58,45,249,148,219,140,0,12,0,12,0,12,0,12,5,9,25,42,25,42,0,12
14000US08059010100,"Census Tract 101, Jefferson, CO",5839,1063,4984,857,4651,804,29,30,11,22,236,173,0,17,0,17,57,58,0,17,57,58,855,530,743,524,0,17,19,31,0,17,0,17,66,91,27,43,27,43,0,17
14000US08059010205,"Census Tract 102.05, Jefferson, CO",2531,291,2232,253,2167,253,0,12,0,12,34,24,0,12,0,12,31,35,0,12,31,35,299,149,290,149,0,12,0,12,0,12,0,12,0,12,9,11,4,6,5,9
14000US08059010206,"Census Tract 102.06, Jefferson, CO",3743,394,3378,397,3262,403,6,10,10,15,1,3,10,16,8,12,81,49,6,10,75,49,365,108,283,99,0,12,0,12,0,12,0,12,7,11,75,59,46,39,29,40
14000US08059010208,"Census Tract 102.08, Jefferson, CO",5934,689,5173,668,4771,694,58,65,0,17,48,34,0,17,28,45,268,302,226,298,42,51,761,204,558,204,0,17,58,86,0,17,0,17,98,120,47,60,11,18,36,57
14000US08059010209,"Census Tract 102.09, Jefferson, CO",7849,1052,4987,643,4072,626,152,147,53,77,617,323,0,17,0,17,93,82,42,51,51,63,2862,1019,2501,946,36,63,13,24,0,17,0,17,311,277,1,2,0,17,1,2
14000US08059010210,"Census Tract 102.10, Jefferson, CO",3609,316,3122,253,2917,259,9,15,0,12,18,21,0,12,0,12,178,114,8,12,170,113,487,187,348,171,0,12,0,12,0,12,0,12,90,75,49,39,23,23,26,33
14000US08059010211,"Census Tract 102.11, Jefferson, CO",3361,546,2647,284,2279,300,285,229,0,12,30,29,0,12,0,12,53,40,0,12,53,40,714,521,353,173,0,12,12,19,0,12,0,12,0,12,349,447,311,449,38,45
14000US08059010212,"Census Tract 102.12, Jefferson, CO",4039,510,3010,481,2826,453,72,69,44,48,13,21,0,12,5,10,50,43,0,12,50,43,1029,331,757,280,0,12,14,22,8,16,0,12,204,144,46,62,0,12,46,62
14000US08059010213,"Census Tract 102.13, Jefferson, CO",4627,473,3679,405,3328,371,41,40,35,49,45,37,0,12,26,41,204,184,8,12,196,184,948,267,725,216,0,12,0,12,0,12,0,12,39,35,184,170,161,167,23,27
14000US08059010303,"Census Tract 103.03, Jefferson, CO",5838,932,5402,912,5183,912,161,158,0,17,46,55,0,17,0,17,12,20,0,17,12,20,436,293,223,131,0,17,0,17,14,21,0,17,184,271,15,23,0,17,15,23
14000US08059010304,"Census Tract 103.04, Jefferson, CO",2439,183,2124,220,2040,217,0,12,0,12,8,12,0,12,0,12,76,63,0,12,76,63,315,160,235,155,0,12,0,12,0,12,0,12,8,12,72,66,25,28,47,69
14000US08059010305,"Census Tract 103.05, Jefferson, CO",3743,607,3352,527,3063,552,43,37,50,54,62,63,0,12,8,13,126,95,0,12,126,95,391,186,347,181,13,21,0,12,0,12,0,12,20,24,11,18,0,12,11,18
14000US08059010306,"Census Tract 103.06, Jefferson, CO",3105,522,2806,517,2601,515,59,57,0,12,42,50,0,12,0,12,104,74,8,12,96,73,299,134,264,125,0,12,0,12,0,12,0,12,15,27,20,25,7,12,13,21
14000US08059010307,"Census Tract 103.07, Jefferson, CO",4721,737,3737,713,3448,739,3,7,77,59,0,12,0,12,0,12,209,115,0,12,209,115,984,290,543,327,0,12,64,74,0,12,0,12,321,240,56,68,16,32,40,59
14000US08059010308,"Census Tract 103.08, Jefferson, CO",5732,629,5163,629,4794,559,70,65,0,17,85,71,0,17,0,17,214,189,0,17,214,189,569,206,348,148,0,17,18,31,0,17,0,17,64,74,139,118,88,102,51,62
14000US08059010402,"Census Tract 104.02, Jefferson, CO",5540,892,3976,485,3810,473,62,95,0,17,44,69,0,17,33,52,27,32,0,17,27,32,1564,757,727,257,0,17,0,17,0,17,0,17,154,135,683,762,652,763,31,37
14000US08059010403,"Census Tract 104.03, Jefferson, CO",5641,678,4029,496,3681,512,62,69,0,17,94,123,0,17,108,147,84,61,11,20,73,63,1612,511,1043,388,0,17,217,204,0,17,0,17,15,24,337,327,314,322,23,41
14000US08059010405,"Census Tract 104.05, Jefferson, CO",2645,352,2080,317,1916,308,0,12,0,12,83,79,0,12,0,12,81,46,18,26,63,40,565,222,389,150,12,19,0,12,0,12,0,12,105,112,59,74,10,16,49,72
14000US08059010406,"Census Tract 104.06, Jefferson, CO",2841,533,1382,316,1254,300,0,12,0,12,52,60,0,12,0,12,76,61,0,12,76,61,1459,436,1402,437,0,12,0,12,0,12,0,12,57,57,0,12,0,12,0,12
14000US08059010502,"Census Tract 105.02, Jefferson, CO",5243,659,4052,414,3906,446,32,34,0,17,0,17,0,17,0,17,114,119,0,17,114,119,1191,438,676,312,0,17,22,61,0,17,0,17,180,166,313,378,313,378,0,17
14000US08059010503,"Census Tract 105.03, Jefferson, CO",4604,520,4102,485,3965,475,9,12,1,5,80,84,0,12,0,12,47,45,0,12,47,45,502,189,276,180,0,12,0,12,0,12,0,12,17,19,209,147,59,79,150,122
14000US08059010504,"Census Tract 105.04, Jefferson, CO",3109,449,2844,397,2733,383,23,35,8,13,66,65,0,12,8,13,6,10,0,12,6,10,265,201,91,82,0,12,0,12,0,12,0,12,47,54,127,140,127,140,0,12
14000US08059010603,"Census Tract 106.03, Jefferson, CO",3457,382,2799,333,2609,320,26,37,1,3,19,20,0,12,3,5,141,111,2,4,139,111,658,169,501,174,28,29,0,12,0,12,0,12,113,55,16,13,16,13,0,12
14000US08059010604,"Census Tract 106.04, Jefferson, CO",2384,420,1790,410,1652,395,0,12,33,28,36,42,0,12,0,12,69,79,0,12,69,79,594,179,463,183,0,12,32,40,0,12,0,12,50,37,49,61,49,61,0,12
14000US08059010701,"Census Tract 107.01, Jefferson, CO",5164,659,4511,611,4299,621,59,68,57,63,11,16,0,17,0,17,85,62,0,17,85,62,653,258,544,224,1,3,0,17,11,19,0,17,97,102,0,17,0,17,0,17
14000US08059010702,"Census Tract 107.02, Jefferson, CO",5142,678,3188,552,3018,543,96,107,0,17,20,33,0,17,0,17,54,50,0,17,54,50,1954,618,1492,604,0,17,0,17,9,15,0,17,112,90,341,234,284,203,57,82
14000US08059010801,"Census Tract 108.01, Jefferson, CO",2586,320,2454,309,2174,260,29,44,0,12,44,47,0,12,0,12,207,164,77,118,130,112,132,94,77,56,0,12,14,22,0,12,0,12,0,12,41,64,23,35,18,29
14000US08059010901,"Census Tract 109.01, Jefferson, CO",5181,666,4350,690,3890,710,32,45,23,31,128,142,0,17,0,17,277,192,29,46,248,186,831,354,640,383,0,17,14,23,0,17,0,17,0,17,177,274,177,274,0,17
14000US08059010902,"Census Tract 109.02, Jefferson, CO",2547,420,2142,414,1857,380,96,135,154,146,35,44,0,12,0,12,0,12,0,12,0,12,405,128,166,89,27,39,62,83,0,12,0,12,29,29,121,90,103,101,18,33
14000US08059011000,"Census Tract 110, Jefferson, CO",5800,1079,4647,1061,4326,1094,44,50,0,17,223,182,0,17,0,17,54,44,0,17,54,44,1153,386,1027,376,0,17,57,96,0,17,0,17,69,83,0,17,0,17,0,17
14000US08059011202,"Census Tract 112.02, Jefferson, CO",4922,932,4100,908,4018,911,16,14,0,12,46,35,0,12,0,12,20,21,0,12,20,21,822,176,584,249,0,12,0,12,100,117,0,12,40,43,98,103,59,58,39,53
14000US08059011300,"Census Tract 113, Jefferson, CO",3196,465,2242,348,2094,318,0,12,18,27,0,12,0,12,0,12,130,97,0,12,130,97,954,300,692,216,0,12,0,12,0,12,0,12,250,236,12,18,12,18,0,12
14000US08059011401,"Census Tract 114.01, Jefferson, CO",2300,354,1255,235,1130,211,21,24,35,55,11,19,0,12,0,12,58,48,0,12,58,48,1045,341,935,341,0,12,0,12,0,12,0,12,88,80,22,27,22,27,0,12
14000US08059011402,"Census Tract 114.02, Jefferson, CO",4661,672,2916,469,2604,455,111,76,10,17,40,31,0,12,0,12,151,127,13,21,138,125,1745,452,947,294,16,19,0,12,7,11,0,12,524,277,251,281,251,281,0,12
14000US08059011601,"Census Tract 116.01, Jefferson, CO",4091,697,1917,359,1796,353,38,42,4,9,41,31,0,12,0,12,38,32,8,12,30,30,2174,688,1381,542,0,12,0,12,11,15,0,12,482,445,300,323,300,323,0,12
14000US08059011602,"Census Tract 116.02, Jefferson, CO",4122,487,2367,351,1892,298,95,124,52,64,232,186,0,12,0,12,96,96,13,20,83,95,1755,377,1565,321,0,12,0,12,0,12,0,12,46,35,144,188,137,189,7,13
14000US08059011701,"Census Tract 117.01, Jefferson, CO",4596,519,3325,381,3125,381,14,22,0,12,137,79,0,12,0,12,49,55,0,12,49,55,1271,556,879,457,11,17,0,12,0,12,0,12,55,46,326,327,282,320,44,67
14000US08059011702,"Census Tract 117.02, Jefferson, CO",5451,737,4318,687,3715,719,56,65,48,66,378,227,0,17,0,17,121,101,0,17,121,101,1133,286,863,211,0,17,42,53,0,17,0,17,21,32,207,168,207,168,0,17
14000US08059011708,"Census Tract 117.08, Jefferson, CO",4022,336,3298,287,3172,303,0,12,8,13,25,29,0,12,10,17,83,104,11,17,72,101,724,206,513,158,0,12,101,139,0,12,0,12,40,33,70,69,23,39,47,56
14000US08059011709,"Census Tract 117.09, Jefferson, CO",3459,391,2821,352,2376,240,0,12,0,12,349,282,0,12,0,12,96,60,0,12,96,60,638,184,432,170,0,12,0,12,0,12,0,12,117,91,89,110,89,110,0,12
14000US08059011710,"Census Tract 117.10, Jefferson, CO",4047,474,3157,384,2985,396,44,54,0,12,107,69,0,12,0,12,21,22,0,12,21,22,890,273,586,229,0,12,20,32,0,12,0,12,58,63,226,146,195,140,31,49
14000US08059011711,"Census Tract 117.11, Jefferson, CO",4420,630,4063,663,3904,633,14,18,0,12,95,72,0,12,0,12,50,59,0,12,50,59,357,193,113,79,0,12,0,12,0,12,0,12,175,199,69,54,37,39,32,32
14000US08059011712,"Census Tract 117.12, Jefferson, CO",4039,366,3811,334,3583,323,0,12,0,12,112,117,0,12,1,3,115,57,17,27,98,52,228,126,192,123,0,12,25,32,0,12,0,12,0,12,11,17,11,17,0,12
14000US08059011720,"Census Tract 117.20, Jefferson, CO",5071,872,4755,873,4385,870,205,250,0,17,52,56,0,17,0,17,113,99,28,47,85,90,316,198,143,98,0,17,0,17,0,17,0,17,173,168,0,17,0,17,0,17
14000US08059011721,"Census Tract 117.21, Jefferson, CO",2607,362,2507,368,2337,364,1,2,5,7,80,64,0,12,0,12,84,48,7,12,77,46,100,66,64,47,0,12,0,12,0,12,0,12,0,12,36,47,36,47,0,12
14000US08059011723,"Census Tract 117.23, Jefferson, CO",3922,631,3491,624,2825,561,73,76,69,62,97,69,0,12,0,12,427,285,0,12,427,285,431,228,341,214,0,12,0,12,0,12,0,12,12,16,78,81,0,12,78,81
14000US08059011724,"Census Tract 117.24, Jefferson, CO",7407,821,6638,808,6129,805,0,17,0,17,309,148,48,55,0,17,152,91,0,17,152,91,769,218,488,177,7,10,0,17,0,17,0,17,140,110,134,142,53,51,81,130
14000US08059011725,"Census Tract 117.25, Jefferson, CO",1884,288,1682,275,1573,282,5,8,0,12,19,15,0,12,7,14,78,61,0,12,78,61,202,145,190,140,0,12,0,12,0,12,0,12,0,12,12,13,6,9,6,9
14000US08059011726,"Census Tract 117.26, Jefferson, CO",5503,529,4755,438,4089,429,0,17,52,47,543,337,0,17,0,17,71,76,23,36,48,53,748,303,399,245,0,17,0,17,0,17,0,17,117,158,232,259,75,85,157,241
14000US08059011727,"Census Tract 117.27, Jefferson, CO",3640,445,2934,439,2677,423,47,76,0,12,144,93,0,12,0,12,66,41,8,15,58,39,706,224,461,222,0,12,9,15,9,15,0,12,185,149,42,30,16,21,26,24
14000US08059011728,"Census Tract 117.28, Jefferson, CO",2846,359,2515,373,2210,361,9,13,51,59,109,93,4,6,1,3,131,85,45,56,86,68,331,169,207,125,0,12,0,12,0,12,0,12,79,71,45,33,36,30,9,15
14000US08059011729,"Census Tract 117.29, Jefferson, CO",4274,629,3241,548,2974,475,203,276,0,12,21,20,0,12,0,12,43,39,0,12,43,39,1033,322,638,276,0,12,11,16,8,13,0,12,108,70,268,361,220,347,48,70
14000US08059011730,"Census Tract 117.30, Jefferson, CO",3316,447,2715,364,2331,334,81,79,99,103,39,44,0,12,12,19,153,94,0,12,153,94,601,227,312,113,0,12,10,15,0,12,0,12,165,176,114,101,0,12,114,101
14000US08059011731,"Census Tract 117.31, Jefferson, CO",4276,583,3699,529,3306,480,20,29,0,12,319,233,0,12,10,15,44,33,11,19,33,27,577,216,301,127,0,12,0,12,10,17,0,12,214,144,52,42,36,36,16,25
14000US08059011732,"Census Tract 117.32, Jefferson, CO",4712,642,3130,429,2877,378,29,39,20,26,60,54,0,12,121,173,23,30,0,12,23,30,1582,604,1334,610,0,12,0,12,0,12,0,12,97,116,151,125,90,112,61,60
14000US08059011733,"Census Tract 117.33, Jefferson, CO",1742,278,1472,225,1335,189,23,43,0,12,44,58,0,12,0,12,70,55,0,12,70,55,270,140,169,91,51,51,0,12,0,12,0,12,0,12,50,46,23,31,27,32
14000US08059011803,"Census Tract 118.03, Jefferson, CO",6109,970,3645,735,3058,633,61,80,0,17,373,274,0,17,28,30,125,71,15,23,110,66,2464,671,1915,651,23,34,27,39,0,17,0,17,378,236,121,114,68,68,53,63
14000US08059011804,"Census Tract 118.04, Jefferson, CO",4291,395,3029,377,2633,435,12,20,18,32,213,115,0,12,0,12,153,117,0,12,153,117,1262,203,1235,200,0,12,0,12,17,29,0,12,10,16,0,12,0,12,0,12
14000US08059011806,"Census Tract 118.06, Jefferson, CO",5363,614,3002,353,2692,403,68,59,74,101,66,57,0,17,0,17,102,82,0,17,102,82,2361,516,1667,354,0,17,0,17,0,17,0,17,419,298,275,209,92,98,183,191
14000US08059011904,"Census Tract 119.04, Jefferson, CO",2790,408,2207,342,1989,353,65,74,0,12,143,106,0,12,0,12,10,15,10,15,0,12,583,238,426,202,0,12,0,12,0,12,0,12,117,84,40,40,40,40,0,12
14000US08059011951,"Census Tract 119.51, Jefferson, CO",3356,344,2639,344,2192,334,106,117,22,32,183,97,0,12,9,14,127,103,0,12,127,103,717,263,538,231,0,12,0,12,8,16,0,12,20,31,151,143,135,139,16,29
14000US08059012022,"Census Tract 120.22, Jefferson, CO",5780,811,5485,805,4885,732,10,16,29,34,64,72,0,17,112,177,385,218,52,81,333,196,295,97,279,94,0,17,0,17,0,17,0,17,0,17,16,27,16,27,0,17
14000US08059012023,"Census Tract 120.23, Jefferson, CO",3275,277,2938,281,2624,335,20,25,0,12,260,142,0,12,34,42,0,12,0,12,0,12,337,167,228,143,0,12,0,12,0,12,0,12,80,104,29,44,29,44,0,12
14000US08059012024,"Census Tract 120.24, Jefferson, CO",5210,541,5007,542,4533,501,24,38,18,30,240,157,0,17,0,17,192,127,0,17,192,127,203,106,203,106,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US08059012026,"Census Tract 120.26, Jefferson, CO",3477,651,3303,652,3205,656,18,22,0,12,1,2,0,12,0,12,79,78,0,12,79,78,174,117,163,117,0,12,0,12,0,12,0,12,9,18,2,3,1,3,1,2
14000US08059012027,"Census Tract 120.27, Jefferson, CO",3025,403,2784,378,2559,347,7,15,2,5,96,60,0,12,0,12,120,93,0,12,120,93,241,143,208,135,0,12,0,12,0,12,0,12,9,15,24,36,24,36,0,12
14000US08059012030,"Census Tract 120.30, Jefferson, CO",3945,444,3732,394,3556,384,23,30,0,12,34,35,0,12,0,12,119,111,70,98,49,56,213,169,87,57,0,12,0,12,0,12,0,12,0,12,126,158,126,158,0,12
14000US08059012031,"Census Tract 120.31, Jefferson, CO",3679,306,3471,302,3322,278,0,12,0,12,47,58,0,12,49,56,53,42,0,12,53,42,208,126,208,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08059012032,"Census Tract 120.32, Jefferson, CO",2853,298,2737,295,2657,290,0,12,0,12,15,16,0,12,0,12,65,58,0,12,65,58,116,74,26,33,0,12,0,12,13,20,0,12,29,32,48,47,26,34,22,33
14000US08059012033,"Census Tract 120.33, Jefferson, CO",2856,609,2776,607,2630,573,71,66,0,12,24,25,0,12,0,12,51,50,0,12,51,50,80,57,64,54,0,12,0,12,0,12,0,12,9,13,7,12,7,12,0,12
14000US08059012034,"Census Tract 120.34, Jefferson, CO",3825,441,3631,438,3593,433,20,31,8,13,10,12,0,12,0,12,0,12,0,12,0,12,194,147,169,147,0,12,0,12,0,12,0,12,18,22,7,11,7,11,0,12
14000US08059012035,"Census Tract 120.35, Jefferson, CO",5017,431,4911,440,4610,462,12,19,0,17,99,64,0,17,0,17,190,143,37,57,153,131,106,66,68,60,7,10,0,17,0,17,0,17,21,26,10,16,0,17,10,16
14000US08059012036,"Census Tract 120.36, Jefferson, CO",3842,194,3415,249,3307,270,0,12,0,12,39,39,0,12,8,13,61,62,0,12,61,62,427,175,350,160,0,12,0,12,21,33,0,12,56,65,0,12,0,12,0,12
14000US08059012037,"Census Tract 120.37, Jefferson, CO",4048,777,3730,815,3625,821,0,12,37,35,18,28,0,12,0,12,50,48,0,12,50,48,318,229,301,227,9,15,0,12,0,12,0,12,0,12,8,12,8,12,0,12
14000US08059012038,"Census Tract 120.38, Jefferson, CO",3688,551,2778,282,2606,316,33,34,33,51,28,26,0,12,11,16,67,65,0,12,67,65,910,534,349,119,0,12,0,12,0,12,0,12,149,96,412,515,412,515,0,12
14000US08059012039,"Census Tract 120.39, Jefferson, CO",5537,582,4797,467,4156,319,146,113,80,73,220,236,0,17,0,17,195,179,0,17,195,179,740,268,429,187,0,17,0,17,0,17,0,17,77,66,234,230,198,222,36,53
14000US08059012041,"Census Tract 120.41, Jefferson, CO",5584,604,4806,577,4181,494,29,32,0,17,524,257,0,17,0,17,72,74,0,17,72,74,778,181,539,134,78,109,0,17,0,17,0,17,64,91,97,98,57,71,40,72
14000US08059012042,"Census Tract 120.42, Jefferson, CO",4034,477,3463,469,3233,443,8,17,19,34,95,50,17,30,0,12,91,67,0,12,91,67,571,223,378,127,9,16,33,53,0,12,0,12,0,12,151,172,0,12,151,172
14000US08059012043,"Census Tract 120.43, Jefferson, CO",6483,1027,5605,850,4961,901,21,34,0,17,127,94,0,17,0,17,496,336,0,17,496,336,878,455,412,111,0,17,0,17,0,17,0,17,31,42,435,440,368,429,67,70
14000US08059012044,"Census Tract 120.44, Jefferson, CO",3579,286,3117,303,2818,326,100,67,0,12,139,102,0,12,0,12,60,56,0,12,60,56,462,190,224,107,14,21,16,19,0,12,0,12,33,37,175,147,147,143,28,43
14000US08059012045,"Census Tract 120.45, Jefferson, CO",5982,594,5294,528,4830,491,108,109,0,17,51,71,18,31,150,192,137,90,30,47,107,93,688,380,474,182,0,17,0,17,0,17,0,17,144,174,70,103,70,103,0,17
14000US08059012046,"Census Tract 120.46, Jefferson, CO",2243,216,1995,196,1693,174,27,25,0,12,190,149,0,12,1,3,84,97,62,93,22,28,248,135,103,67,0,12,0,12,0,12,0,12,27,31,118,113,107,110,11,17
14000US08059012047,"Census Tract 120.47, Jefferson, CO",4661,511,4134,487,3997,450,0,12,16,27,71,76,0,12,0,12,50,46,0,12,50,46,527,225,424,199,0,12,0,12,0,12,0,12,6,11,97,113,67,107,30,34
14000US08059012048,"Census Tract 120.48, Jefferson, CO",2228,208,1831,194,1798,199,0,12,0,12,33,38,0,12,0,12,0,12,0,12,0,12,397,159,367,138,0,12,0,12,0,12,0,12,16,29,14,26,14,26,0,12
14000US08059012049,"Census Tract 120.49, Jefferson, CO",4064,543,3675,476,3534,467,0,12,19,26,85,71,0,12,0,12,37,27,7,10,30,25,389,238,262,203,0,12,0,12,0,12,0,12,36,42,91,113,91,113,0,12
14000US08059012050,"Census Tract 120.50, Jefferson, CO",3980,374,3587,355,2998,341,22,34,29,34,343,155,0,12,0,12,195,125,12,17,183,124,393,149,258,114,0,12,1,2,0,12,0,12,102,78,32,41,32,41,0,12
14000US08059012051,"Census Tract 120.51, Jefferson, CO",3935,497,3761,490,3526,506,8,12,4,9,81,66,1,3,0,12,141,124,74,114,67,57,174,109,101,67,0,12,0,12,0,12,0,12,11,16,62,75,42,71,20,17
14000US08059012052,"Census Tract 120.52, Jefferson, CO",5381,719,4887,691,4545,697,243,339,0,17,32,41,0,17,0,17,67,70,0,17,67,70,494,168,55,57,0,17,44,60,0,17,0,17,394,139,1,2,1,2,0,17
14000US08059012053,"Census Tract 120.53, Jefferson, CO",4602,882,3978,831,3772,833,18,21,24,25,89,109,0,12,0,12,75,61,0,12,75,61,624,242,349,181,0,12,0,12,0,12,0,12,12,18,263,226,241,226,22,27
14000US08059012054,"Census Tract 120.54, Jefferson, CO",3673,311,3241,312,2975,336,8,14,0,12,230,151,0,12,0,12,28,27,0,12,28,27,432,207,289,187,21,31,0,12,0,12,0,12,44,52,78,77,66,75,12,18
14000US08059012055,"Census Tract 120.55, Jefferson, CO",3667,314,3280,278,2999,256,8,12,0,12,137,88,0,12,0,12,136,118,0,12,136,118,387,156,340,151,0,12,8,11,0,12,0,12,39,28,0,12,0,12,0,12
14000US08059012057,"Census Tract 120.57, Jefferson, CO",5714,544,5077,516,4688,548,2,4,0,17,128,116,28,43,0,17,231,159,74,100,157,126,637,379,135,86,0,17,1,5,0,17,0,17,407,283,94,148,94,148,0,17
14000US08059012058,"Census Tract 120.58, Jefferson, CO",3731,528,3575,491,3434,495,2,6,7,14,40,49,0,12,8,13,84,52,12,19,72,48,156,132,30,26,9,15,0,12,0,12,0,12,48,34,69,110,14,23,55,88
14000US08059012059,"Census Tract 120.59, Jefferson, CO",3668,474,3208,449,3101,445,40,55,0,12,16,18,0,12,0,12,51,55,0,12,51,55,460,232,157,91,25,39,0,12,0,12,0,12,90,80,188,161,122,147,66,72
14000US08059012060,"Census Tract 120.60, Jefferson, CO",3264,374,2445,235,2277,226,20,31,0,12,14,11,0,12,0,12,134,131,71,118,63,47,819,342,346,180,0,12,9,14,0,12,0,12,29,32,435,255,265,198,170,153
14000US08059015800,"Census Tract 158, Jefferson, CO",4479,629,3828,592,3451,580,11,15,41,34,238,108,0,12,10,15,77,45,14,17,63,41,651,175,449,183,0,12,35,53,0,12,0,12,70,73,97,75,63,58,34,43
14000US08059015900,"Census Tract 159, Jefferson, CO",3686,448,2884,418,2437,399,212,126,26,25,103,72,0,12,16,26,90,97,0,12,90,97,802,189,472,176,0,12,24,26,17,27,0,12,161,103,128,81,74,70,54,48
14000US08059060300,"Census Tract 603, Jefferson, CO",4846,528,4142,414,3468,402,18,29,34,37,465,127,27,47,0,12,130,76,0,12,130,76,704,204,511,136,0,12,21,33,0,12,0,12,47,52,125,133,125,133,0,12
14000US08059060400,"Census Tract 604, Jefferson, CO",3970,565,3281,374,2594,389,78,67,0,12,361,151,0,12,0,12,248,138,0,12,248,138,689,356,629,303,0,12,0,12,0,12,0,12,0,12,60,92,60,92,0,12
14000US08059980000,"Census Tract 9800, Jefferson, CO",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08059980400,"Census Tract 9804, Jefferson, CO",1325,369,1146,342,848,228,68,58,197,94,33,46,0,12,0,12,0,12,0,12,0,12,179,81,130,76,0,12,0,12,0,12,0,12,49,61,0,12,0,12,0,12
14000US08061960100,"Census Tract 9601, Kiowa, CO",1463,164,1397,151,1377,150,5,16,2,4,0,12,0,12,0,12,13,16,3,4,10,16,66,44,62,43,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12
14000US08063962100,"Census Tract 9621, Kit Carson, CO",4669,243,3613,203,3398,198,27,47,6,13,7,16,45,54,4,6,126,57,0,12,126,57,1056,116,719,204,0,12,0,12,2,6,0,12,326,188,9,11,2,4,7,9
14000US08065961900,"Census Tract 9619, Lake, CO",2126,354,785,217,721,211,1,4,32,48,23,26,0,12,0,12,8,11,0,12,8,11,1341,355,888,268,0,12,0,12,0,12,0,12,199,141,254,300,254,300,0,12
14000US08067940300,"Census Tract 9403, La Plata, CO",6205,547,4789,433,3581,355,35,44,1016,210,30,22,0,17,13,22,114,48,7,6,107,47,1416,282,1026,234,23,33,135,61,2,4,0,17,167,70,63,32,30,23,33,25
14000US08067940400,"Census Tract 9404, La Plata, CO",6040,450,5170,355,4668,341,17,21,183,81,63,46,0,17,33,45,206,69,9,11,197,68,870,197,610,150,0,17,42,29,10,16,0,17,160,76,48,42,46,40,2,5
14000US08067970701,"Census Tract 9707.01, La Plata, CO",5250,627,4571,593,4233,553,69,75,72,99,100,79,1,3,34,46,62,72,0,17,62,72,679,249,553,236,0,17,0,17,0,17,0,17,45,52,81,80,32,20,49,72
14000US08067970703,"Census Tract 9707.03, La Plata, CO",6590,817,5838,660,5363,642,72,107,96,136,20,28,0,17,0,17,287,177,0,17,287,177,752,301,387,228,0,17,48,54,0,17,0,17,22,27,295,283,286,290,9,19
14000US08067970800,"Census Tract 9708, La Plata, CO",6681,528,6381,550,5437,537,55,41,686,134,43,38,4,8,0,17,156,91,0,17,156,91,300,203,251,176,0,17,30,48,0,17,0,17,0,17,19,28,19,28,0,17
14000US08067970900,"Census Tract 9709, La Plata, CO",4453,477,3924,450,3614,419,0,12,98,77,12,21,12,20,121,156,67,43,10,13,57,44,529,205,389,187,0,12,61,70,0,12,0,12,50,65,29,36,10,20,19,30
14000US08067971000,"Census Tract 9710, La Plata, CO",3525,575,3053,580,2704,539,17,27,189,138,94,90,0,12,16,32,33,30,0,12,33,30,472,224,219,114,0,12,0,12,0,12,0,12,173,206,80,73,36,48,44,56
14000US08067971100,"Census Tract 9711, La Plata, CO",4408,471,3951,456,3520,472,17,28,262,146,0,12,0,12,0,12,152,164,0,12,152,164,457,173,320,171,0,12,0,12,0,12,0,12,137,125,0,12,0,12,0,12
14000US08069000100,"Census Tract 1, Larimer, CO",2920,330,2685,321,2479,343,89,79,27,34,40,34,0,12,0,12,50,56,0,12,50,56,235,115,182,112,0,12,10,15,0,12,0,12,35,37,8,12,0,12,8,12
14000US08069000201,"Census Tract 2.01, Larimer, CO",2581,277,2376,268,2226,252,4,10,23,35,4,7,13,20,0,12,106,87,0,12,106,87,205,110,183,99,0,12,0,12,0,12,0,12,11,17,11,18,7,13,4,7
14000US08069000202,"Census Tract 2.02, Larimer, CO",2496,423,2179,423,1966,379,0,12,13,21,66,61,0,12,87,133,47,68,0,12,47,68,317,157,183,116,0,12,11,16,0,12,0,12,88,77,35,32,29,32,6,9
14000US08069000300,"Census Tract 3, Larimer, CO",2796,368,2732,368,2559,369,70,53,35,43,0,12,0,12,0,12,68,61,0,12,68,61,64,56,23,25,0,12,31,51,0,12,0,12,10,17,0,12,0,12,0,12
14000US08069000401,"Census Tract 4.01, Larimer, CO",2040,336,1776,317,1682,296,0,12,6,9,5,8,0,12,0,12,83,69,61,70,22,17,264,133,173,91,0,12,4,7,0,12,0,12,23,25,64,96,64,96,0,12
14000US08069000402,"Census Tract 4.02, Larimer, CO",2336,408,2197,414,1992,407,48,52,0,12,0,12,0,12,0,12,157,132,0,12,157,132,139,80,20,21,0,12,14,20,0,12,0,12,27,25,78,74,58,67,20,33
